country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
Bahrain,BHR,2021-02-21,,274960.0,,,7712.0,,16.16,,4532.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://healthalert.gov.bh/en/
Bahrain,BHR,2021-02-22,,278222.0,,,7712.0,,16.35,,4532.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://healthalert.gov.bh/en/
Bahrain,BHR,2021-02-23,,281425.0,,,7712.0,,16.54,,4532.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://healthalert.gov.bh/en/
Bahrain,BHR,2021-02-24,,284948.0,,,7712.0,,16.75,,4532.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://healthalert.gov.bh/en/
Bahrain,BHR,2021-02-25,,290103.0,,,7712.0,,17.05,,4532.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://healthalert.gov.bh/en/
Bahrain,BHR,2021-02-26,,292917.0,,,7712.0,,17.21,,4532.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://healthalert.gov.bh/en/
Bahrain,BHR,2021-02-27,,295296.0,,,7712.0,,17.35,,4532.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://healthalert.gov.bh/en/
Bahrain,BHR,2021-02-28,,298171.0,,,7712.0,,17.52,,4532.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://healthalert.gov.bh/en/
Bahrain,BHR,2021-03-01,,301103.0,,,7712.0,,17.7,,4532.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://healthalert.gov.bh/en/
Bahrain,BHR,2021-03-02,,302671.0,,,7712.0,,17.79,,4532.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://healthalert.gov.bh/en/
Bahrain,BHR,2021-03-03,,303962.0,,,7712.0,,17.86,,4532.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://healthalert.gov.bh/en/
Bahrain,BHR,2021-03-04,,305619.0,,,7712.0,,17.96,,4532.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://healthalert.gov.bh/en/
Bahrain,BHR,2021-03-05,,307142.0,,,7712.0,,18.05,,4532.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://healthalert.gov.bh/en/
Bahrain,BHR,2021-03-06,506519.0,307145.0,199374.0,,7712.0,29.77,18.05,11.72,4532.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://healthalert.gov.bh/en/
Bahrain,BHR,2021-03-07,509907.0,308465.0,201442.0,3388.0,7094.0,29.97,18.13,11.84,4169.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://healthalert.gov.bh/en/
Bahrain,BHR,2021-03-08,512420.0,309741.0,202679.0,2513.0,6352.0,30.11,18.2,11.91,3733.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://healthalert.gov.bh/en/
Bahrain,BHR,2021-03-09,514559.0,310644.0,203915.0,2139.0,5556.0,30.24,18.26,11.98,3265.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://healthalert.gov.bh/en/
Bahrain,BHR,2021-03-10,517901.0,311829.0,206072.0,3342.0,4931.0,30.44,18.33,12.11,2898.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://healthalert.gov.bh/en/
Bahrain,BHR,2021-03-11,520429.0,312104.0,208325.0,2528.0,4191.0,30.58,18.34,12.24,2463.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://healthalert.gov.bh/en/
Bahrain,BHR,2021-03-12,522344.0,312119.0,210225.0,1915.0,3362.0,30.7,18.34,12.35,1976.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://healthalert.gov.bh/en/
Bahrain,BHR,2021-03-13,534625.0,322508.0,212117.0,12281.0,4015.0,31.42,18.95,12.47,2360.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://healthalert.gov.bh/en/
Bahrain,BHR,2021-03-14,551197.0,337016.0,214181.0,16572.0,5899.0,32.39,19.81,12.59,3467.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://healthalert.gov.bh/en/
Bahrain,BHR,2021-03-15,566796.0,349970.0,216826.0,15599.0,7768.0,33.31,20.57,12.74,4565.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://healthalert.gov.bh/en/
Bahrain,BHR,2021-03-16,580539.0,361241.0,219298.0,13743.0,9426.0,34.12,21.23,12.89,5540.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://healthalert.gov.bh/en/
Bahrain,BHR,2021-03-17,597446.0,374873.0,222573.0,16907.0,11364.0,35.11,22.03,13.08,6678.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://healthalert.gov.bh/en/
Bahrain,BHR,2021-03-18,613946.0,386426.0,227520.0,16500.0,13360.0,36.08,22.71,13.37,7852.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://healthalert.gov.bh/en/
Bahrain,BHR,2021-03-19,626751.0,396356.0,230395.0,12805.0,14915.0,36.83,23.29,13.54,8765.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://healthalert.gov.bh/en/
Bahrain,BHR,2021-03-20,640104.0,407322.0,232782.0,13353.0,15068.0,37.62,23.94,13.68,8855.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://healthalert.gov.bh/en/
Bahrain,BHR,2021-03-21,653236.0,417364.0,235872.0,13132.0,14577.0,38.39,24.53,13.86,8567.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://healthalert.gov.bh/en/
Bahrain,BHR,2021-03-22,667155.0,428240.0,238915.0,13919.0,14337.0,39.21,25.17,14.04,8426.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://healthalert.gov.bh/en/
Bahrain,BHR,2021-03-23,680081.0,439433.0,240648.0,12926.0,14220.0,39.97,25.82,14.14,8357.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://healthalert.gov.bh/en/
Bahrain,BHR,2021-03-24,694679.0,452551.0,242128.0,14598.0,13890.0,40.83,26.6,14.23,8163.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://healthalert.gov.bh/en/
Bahrain,BHR,2021-03-25,707980.0,464040.0,243940.0,13301.0,13433.0,41.61,27.27,14.34,7894.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://healthalert.gov.bh/en/
Bahrain,BHR,2021-03-26,717408.0,471927.0,245481.0,9428.0,12951.0,42.16,27.73,14.43,7611.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://healthalert.gov.bh/en/
Bahrain,BHR,2021-03-27,724001.0,478094.0,245907.0,6593.0,11985.0,42.55,28.1,14.45,7043.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://healthalert.gov.bh/en/
Bahrain,BHR,2021-03-28,735717.0,487640.0,248077.0,11716.0,11783.0,43.24,28.66,14.58,6925.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://healthalert.gov.bh/en/
Bahrain,BHR,2021-03-29,747008.0,496492.0,250516.0,11291.0,11408.0,43.9,29.18,14.72,6704.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://healthalert.gov.bh/en/
Bahrain,BHR,2021-03-30,755549.0,502541.0,253008.0,8541.0,10781.0,44.4,29.53,14.87,6336.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://healthalert.gov.bh/en/
Bahrain,BHR,2021-03-31,766317.0,510877.0,255440.0,10768.0,10234.0,45.04,30.02,15.01,6014.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://healthalert.gov.bh/en/
Bahrain,BHR,2021-04-01,775196.0,517603.0,257593.0,8879.0,9602.0,45.56,30.42,15.14,5643.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://healthalert.gov.bh/en/
Bahrain,BHR,2021-04-02,782530.0,522955.0,259575.0,7334.0,9303.0,45.99,30.73,15.25,5467.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://healthalert.gov.bh/en/
Bahrain,BHR,2021-04-03,797924.0,527339.0,270585.0,15394.0,10560.0,46.89,30.99,15.9,6206.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://healthalert.gov.bh/en/
Bahrain,BHR,2021-04-04,817379.0,530415.0,286964.0,19455.0,11666.0,48.04,31.17,16.86,6856.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://healthalert.gov.bh/en/
Bahrain,BHR,2021-04-05,836788.0,534356.0,302432.0,19409.0,12826.0,49.18,31.4,17.77,7538.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://healthalert.gov.bh/en/
Bahrain,BHR,2021-04-06,856326.0,539956.0,316370.0,19538.0,14397.0,50.33,31.73,18.59,8461.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://healthalert.gov.bh/en/
Bahrain,BHR,2021-04-07,879825.0,546540.0,333285.0,23499.0,16215.0,51.71,32.12,19.59,9529.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://healthalert.gov.bh/en/
Bahrain,BHR,2021-04-08,900875.0,552084.0,348791.0,21050.0,17954.0,52.94,32.45,20.5,10551.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://healthalert.gov.bh/en/
Bangladesh,BGD,2021-01-26,0.0,0.0,,,,0.0,0.0,,,Oxford/AstraZeneca,Directorate General of Health Services,https://dghs.gov.bd/images/docs/vpr/Covid-19-Vaccination-Update-7-4-2021.pdf
Bangladesh,BGD,2021-01-27,26.0,26.0,,26.0,26.0,0.0,0.0,,0.0,Oxford/AstraZeneca,Directorate General of Health Services,https://dghs.gov.bd/images/docs/vpr/Covid-19-Vaccination-Update-7-4-2021.pdf
Bangladesh,BGD,2021-01-28,567.0,567.0,,541.0,284.0,0.0,0.0,,2.0,Oxford/AstraZeneca,Directorate General of Health Services,https://dghs.gov.bd/images/docs/vpr/Covid-19-Vaccination-Update-7-4-2021.pdf
Bangladesh,BGD,2021-01-29,,,,,1209.0,,,,7.0,Oxford/AstraZeneca,Directorate General of Health Services,https://dghs.gov.bd/images/docs/vpr/Covid-19-Vaccination-Update-7-4-2021.pdf
Bangladesh,BGD,2021-01-30,,,,,1671.0,,,,10.0,Oxford/AstraZeneca,Directorate General of Health Services,https://dghs.gov.bd/images/docs/vpr/Covid-19-Vaccination-Update-7-4-2021.pdf
Bangladesh,BGD,2021-01-31,,,,,1949.0,,,,12.0,Oxford/AstraZeneca,Directorate General of Health Services,https://dghs.gov.bd/images/docs/vpr/Covid-19-Vaccination-Update-7-4-2021.pdf
Bangladesh,BGD,2021-02-01,,,,,2134.0,,,,13.0,Oxford/AstraZeneca,Directorate General of Health Services,https://dghs.gov.bd/images/docs/vpr/Covid-19-Vaccination-Update-7-4-2021.pdf
Bangladesh,BGD,2021-02-02,,,,,2266.0,,,,14.0,Oxford/AstraZeneca,Directorate General of Health Services,https://dghs.gov.bd/images/docs/vpr/Covid-19-Vaccination-Update-7-4-2021.pdf
Bangladesh,BGD,2021-02-03,,,,,2700.0,,,,16.0,Oxford/AstraZeneca,Directorate General of Health Services,https://dghs.gov.bd/images/docs/vpr/Covid-19-Vaccination-Update-7-4-2021.pdf
Bangladesh,BGD,2021-02-04,,,,,3059.0,,,,19.0,Oxford/AstraZeneca,Directorate General of Health Services,https://dghs.gov.bd/images/docs/vpr/Covid-19-Vaccination-Update-7-4-2021.pdf
Bangladesh,BGD,2021-02-05,,,,,3059.0,,,,19.0,Oxford/AstraZeneca,Directorate General of Health Services,https://dghs.gov.bd/images/docs/vpr/Covid-19-Vaccination-Update-7-4-2021.pdf
Bangladesh,BGD,2021-02-06,,,,,3059.0,,,,19.0,Oxford/AstraZeneca,Directorate General of Health Services,https://dghs.gov.bd/images/docs/vpr/Covid-19-Vaccination-Update-7-4-2021.pdf
Bangladesh,BGD,2021-02-07,31160.0,31160.0,,,3059.0,0.02,0.02,,19.0,Oxford/AstraZeneca,Directorate General of Health Services,https://dghs.gov.bd/images/docs/vpr/Covid-19-Vaccination-Update-7-4-2021.pdf
Bangladesh,BGD,2021-02-08,,,,,13205.0,,,,80.0,Oxford/AstraZeneca,Directorate General of Health Services,https://dghs.gov.bd/images/docs/vpr/Covid-19-Vaccination-Update-7-4-2021.pdf
Bangladesh,BGD,2021-02-09,179318.0,179318.0,,,23351.0,0.11,0.11,,142.0,Oxford/AstraZeneca,Directorate General of Health Services,https://dghs.gov.bd/images/docs/vpr/Covid-19-Vaccination-Update-7-4-2021.pdf
Bangladesh,BGD,2021-02-10,337769.0,337769.0,,158451.0,45549.0,0.21,0.21,,277.0,Oxford/AstraZeneca,Directorate General of Health Services,https://dghs.gov.bd/images/docs/vpr/Covid-19-Vaccination-Update-7-4-2021.pdf
Bangladesh,BGD,2021-02-11,,,,,64108.0,,,,389.0,Oxford/AstraZeneca,Directorate General of Health Services,https://dghs.gov.bd/images/docs/vpr/Covid-19-Vaccination-Update-7-4-2021.pdf
Bangladesh,BGD,2021-02-12,,,,,82667.0,,,,502.0,Oxford/AstraZeneca,Directorate General of Health Services,https://dghs.gov.bd/images/docs/vpr/Covid-19-Vaccination-Update-7-4-2021.pdf
Bangladesh,BGD,2021-02-13,736680.0,736680.0,,,101226.0,0.45,0.45,,615.0,Oxford/AstraZeneca,Directorate General of Health Services,https://dghs.gov.bd/images/docs/vpr/Covid-19-Vaccination-Update-7-4-2021.pdf
Bangladesh,BGD,2021-02-14,906033.0,906033.0,,169353.0,124982.0,0.55,0.55,,759.0,Oxford/AstraZeneca,Directorate General of Health Services,https://dghs.gov.bd/images/docs/vpr/Covid-19-Vaccination-Update-7-4-2021.pdf
Bangladesh,BGD,2021-02-15,1132711.0,1132711.0,,226678.0,146782.0,0.69,0.69,,891.0,Oxford/AstraZeneca,Directorate General of Health Services,https://dghs.gov.bd/images/docs/vpr/Covid-19-Vaccination-Update-7-4-2021.pdf
Bangladesh,BGD,2021-02-16,1359613.0,1359613.0,,226902.0,168614.0,0.83,0.83,,1024.0,Oxford/AstraZeneca,Directorate General of Health Services,https://dghs.gov.bd/images/docs/vpr/Covid-19-Vaccination-Update-7-4-2021.pdf
Bangladesh,BGD,2021-02-17,1586368.0,1586368.0,,226755.0,178371.0,0.96,0.96,,1083.0,Oxford/AstraZeneca,Directorate General of Health Services,https://dghs.gov.bd/images/docs/vpr/Covid-19-Vaccination-Update-7-4-2021.pdf
Bangladesh,BGD,2021-02-18,1848313.0,1848313.0,,261945.0,196796.0,1.12,1.12,,1195.0,Oxford/AstraZeneca,Directorate General of Health Services,https://dghs.gov.bd/images/docs/vpr/Covid-19-Vaccination-Update-7-4-2021.pdf
Bangladesh,BGD,2021-02-19,,,,,194555.0,,,,1181.0,Oxford/AstraZeneca,Directorate General of Health Services,https://dghs.gov.bd/images/docs/vpr/Covid-19-Vaccination-Update-7-4-2021.pdf
Bangladesh,BGD,2021-02-20,2082877.0,2082877.0,,,192314.0,1.26,1.26,,1168.0,Oxford/AstraZeneca,Directorate General of Health Services,https://dghs.gov.bd/images/docs/vpr/Covid-19-Vaccination-Update-7-4-2021.pdf
Bangladesh,BGD,2021-02-21,,,,,184212.0,,,,1119.0,Oxford/AstraZeneca,Directorate General of Health Services,https://dghs.gov.bd/images/docs/vpr/Covid-19-Vaccination-Update-7-4-2021.pdf
Bangladesh,BGD,2021-02-22,2308157.0,2308157.0,,,167921.0,1.4,1.4,,1020.0,Oxford/AstraZeneca,Directorate General of Health Services,https://dghs.gov.bd/images/docs/vpr/Covid-19-Vaccination-Update-7-4-2021.pdf
Bangladesh,BGD,2021-02-23,2491053.0,2491053.0,,182896.0,161634.0,1.51,1.51,,981.0,Oxford/AstraZeneca,Directorate General of Health Services,https://dghs.gov.bd/images/docs/vpr/Covid-19-Vaccination-Update-7-4-2021.pdf
Bangladesh,BGD,2021-02-24,2673038.0,2673038.0,,181985.0,155239.0,1.62,1.62,,943.0,Oxford/AstraZeneca,Directorate General of Health Services,https://dghs.gov.bd/images/docs/vpr/Covid-19-Vaccination-Update-7-4-2021.pdf
Bangladesh,BGD,2021-02-25,2850940.0,2850940.0,,177902.0,143232.0,1.73,1.73,,870.0,Oxford/AstraZeneca,Directorate General of Health Services,https://dghs.gov.bd/images/docs/vpr/Covid-19-Vaccination-Update-7-4-2021.pdf
Bangladesh,BGD,2021-02-26,,,,,136037.0,,,,826.0,Oxford/AstraZeneca,Directorate General of Health Services,https://dghs.gov.bd/images/docs/vpr/Covid-19-Vaccination-Update-7-4-2021.pdf
Bangladesh,BGD,2021-02-27,2984773.0,2984773.0,,,128842.0,1.81,1.81,,782.0,Oxford/AstraZeneca,Directorate General of Health Services,https://dghs.gov.bd/images/docs/vpr/Covid-19-Vaccination-Update-7-4-2021.pdf
Bangladesh,BGD,2021-02-28,3110525.0,3110525.0,,125752.0,130715.0,1.89,1.89,,794.0,Oxford/AstraZeneca,Directorate General of Health Services,https://dghs.gov.bd/images/docs/vpr/Covid-19-Vaccination-Update-7-4-2021.pdf
Bangladesh,BGD,2021-03-01,,,,,131123.0,,,,796.0,Oxford/AstraZeneca,Directorate General of Health Services,https://dghs.gov.bd/images/docs/vpr/Covid-19-Vaccination-Update-7-4-2021.pdf
Bangladesh,BGD,2021-03-02,3341505.0,3341505.0,,,121493.0,2.03,2.03,,738.0,Oxford/AstraZeneca,Directorate General of Health Services,https://dghs.gov.bd/images/docs/vpr/Covid-19-Vaccination-Update-7-4-2021.pdf
Bangladesh,BGD,2021-03-03,,,,,112614.0,,,,684.0,Oxford/AstraZeneca,Directorate General of Health Services,https://dghs.gov.bd/images/docs/vpr/Covid-19-Vaccination-Update-7-4-2021.pdf
Bangladesh,BGD,2021-03-04,3581169.0,3581169.0,,,104318.0,2.17,2.17,,633.0,Oxford/AstraZeneca,Directorate General of Health Services,https://dghs.gov.bd/images/docs/vpr/Covid-19-Vaccination-Update-7-4-2021.pdf
Bangladesh,BGD,2021-03-05,,,,,99568.0,,,,605.0,Oxford/AstraZeneca,Directorate General of Health Services,https://dghs.gov.bd/images/docs/vpr/Covid-19-Vaccination-Update-7-4-2021.pdf
Bangladesh,BGD,2021-03-06,,,,,94817.0,,,,576.0,Oxford/AstraZeneca,Directorate General of Health Services,https://dghs.gov.bd/images/docs/vpr/Covid-19-Vaccination-Update-7-4-2021.pdf
Bangladesh,BGD,2021-03-07,3682152.0,3682152.0,,,81661.0,2.24,2.24,,496.0,Oxford/AstraZeneca,Directorate General of Health Services,https://dghs.gov.bd/images/docs/vpr/Covid-19-Vaccination-Update-7-4-2021.pdf
Bangladesh,BGD,2021-03-08,,,,,88863.0,,,,540.0,Oxford/AstraZeneca,Directorate General of Health Services,https://dghs.gov.bd/images/docs/vpr/Covid-19-Vaccination-Update-7-4-2021.pdf
Bangladesh,BGD,2021-03-09,4013963.0,4013963.0,,,96065.0,2.44,2.44,,583.0,Oxford/AstraZeneca,Directorate General of Health Services,https://dghs.gov.bd/images/docs/vpr/Covid-19-Vaccination-Update-7-4-2021.pdf
Bangladesh,BGD,2021-03-10,,,,,93530.0,,,,568.0,Oxford/AstraZeneca,Directorate General of Health Services,https://dghs.gov.bd/images/docs/vpr/Covid-19-Vaccination-Update-7-4-2021.pdf
Bangladesh,BGD,2021-03-11,4218127.0,4218127.0,,,90994.0,2.56,2.56,,553.0,Oxford/AstraZeneca,Directorate General of Health Services,https://dghs.gov.bd/images/docs/vpr/Covid-19-Vaccination-Update-7-4-2021.pdf
Bangladesh,BGD,2021-03-12,,,,,94755.0,,,,575.0,Oxford/AstraZeneca,Directorate General of Health Services,https://dghs.gov.bd/images/docs/vpr/Covid-19-Vaccination-Update-7-4-2021.pdf
Bangladesh,BGD,2021-03-13,,,,,98516.0,,,,598.0,Oxford/AstraZeneca,Directorate General of Health Services,https://dghs.gov.bd/images/docs/vpr/Covid-19-Vaccination-Update-7-4-2021.pdf
Bangladesh,BGD,2021-03-14,4398094.0,4398094.0,,,102277.0,2.67,2.67,,621.0,Oxford/AstraZeneca,Directorate General of Health Services,https://dghs.gov.bd/images/docs/vpr/Covid-19-Vaccination-Update-7-4-2021.pdf
Bangladesh,BGD,2021-03-15,,,,,91598.0,,,,556.0,Oxford/AstraZeneca,Directorate General of Health Services,https://dghs.gov.bd/images/docs/vpr/Covid-19-Vaccination-Update-7-4-2021.pdf
Bangladesh,BGD,2021-03-16,4580391.0,4580391.0,,,80918.0,2.78,2.78,,491.0,Oxford/AstraZeneca,Directorate General of Health Services,https://dghs.gov.bd/images/docs/vpr/Covid-19-Vaccination-Update-7-4-2021.pdf
Bangladesh,BGD,2021-03-17,,,,,74009.0,,,,449.0,Oxford/AstraZeneca,Directorate General of Health Services,https://dghs.gov.bd/images/docs/vpr/Covid-19-Vaccination-Update-7-4-2021.pdf
Bangladesh,BGD,2021-03-18,4687824.0,4687824.0,,,67100.0,2.85,2.85,,407.0,Oxford/AstraZeneca,Directorate General of Health Services,https://dghs.gov.bd/images/docs/vpr/Covid-19-Vaccination-Update-7-4-2021.pdf
Bangladesh,BGD,2021-03-19,,,,,63738.0,,,,387.0,Oxford/AstraZeneca,Directorate General of Health Services,https://dghs.gov.bd/images/docs/vpr/Covid-19-Vaccination-Update-7-4-2021.pdf
Bangladesh,BGD,2021-03-20,4760747.0,4760747.0,,,60377.0,2.89,2.89,,367.0,Oxford/AstraZeneca,Directorate General of Health Services,https://dghs.gov.bd/images/docs/vpr/Covid-19-Vaccination-Update-7-4-2021.pdf
Bangladesh,BGD,2021-03-21,,,,,62604.0,,,,380.0,Oxford/AstraZeneca,Directorate General of Health Services,https://dghs.gov.bd/images/docs/vpr/Covid-19-Vaccination-Update-7-4-2021.pdf
Bangladesh,BGD,2021-03-22,4911902.0,4911902.0,,,60380.0,2.98,2.98,,367.0,Oxford/AstraZeneca,Directorate General of Health Services,https://dghs.gov.bd/images/docs/vpr/Covid-19-Vaccination-Update-7-4-2021.pdf
Bangladesh,BGD,2021-03-23,,,,,58584.0,,,,356.0,Oxford/AstraZeneca,Directorate General of Health Services,https://dghs.gov.bd/images/docs/vpr/Covid-19-Vaccination-Update-7-4-2021.pdf
Bangladesh,BGD,2021-03-24,5069049.0,5069049.0,,,62134.0,3.08,3.08,,377.0,Oxford/AstraZeneca,Directorate General of Health Services,https://dghs.gov.bd/images/docs/vpr/Covid-19-Vaccination-Update-7-4-2021.pdf
Bangladesh,BGD,2021-03-25,5139456.0,5139456.0,,70407.0,64519.0,3.12,3.12,,392.0,Oxford/AstraZeneca,Directorate General of Health Services,https://dghs.gov.bd/images/docs/vpr/Covid-19-Vaccination-Update-7-4-2021.pdf
Bangladesh,BGD,2021-03-26,,,,,65747.0,,,,399.0,Oxford/AstraZeneca,Directorate General of Health Services,https://dghs.gov.bd/images/docs/vpr/Covid-19-Vaccination-Update-7-4-2021.pdf
Bangladesh,BGD,2021-03-27,,,,,66974.0,,,,407.0,Oxford/AstraZeneca,Directorate General of Health Services,https://dghs.gov.bd/images/docs/vpr/Covid-19-Vaccination-Update-7-4-2021.pdf
Bangladesh,BGD,2021-03-28,,,,,62614.0,,,,380.0,Oxford/AstraZeneca,Directorate General of Health Services,https://dghs.gov.bd/images/docs/vpr/Covid-19-Vaccination-Update-7-4-2021.pdf
Bangladesh,BGD,2021-03-29,5319679.0,5319679.0,,,58254.0,3.23,3.23,,354.0,Oxford/AstraZeneca,Directorate General of Health Services,https://dghs.gov.bd/images/docs/vpr/Covid-19-Vaccination-Update-7-4-2021.pdf
Bangladesh,BGD,2021-03-30,,,,,50654.0,,,,308.0,Oxford/AstraZeneca,Directorate General of Health Services,https://dghs.gov.bd/images/docs/vpr/Covid-19-Vaccination-Update-7-4-2021.pdf
Bangladesh,BGD,2021-03-31,5370431.0,5370431.0,,,43055.0,3.26,3.26,,261.0,Oxford/AstraZeneca,Directorate General of Health Services,https://dghs.gov.bd/images/docs/vpr/Covid-19-Vaccination-Update-7-4-2021.pdf
Bangladesh,BGD,2021-04-01,5412691.0,5412691.0,,42260.0,39034.0,3.29,3.29,,237.0,Oxford/AstraZeneca,Directorate General of Health Services,https://dghs.gov.bd/images/docs/vpr/Covid-19-Vaccination-Update-7-4-2021.pdf
Bangladesh,BGD,2021-04-02,,,,,35450.0,,,,215.0,Oxford/AstraZeneca,Directorate General of Health Services,https://dghs.gov.bd/images/docs/vpr/Covid-19-Vaccination-Update-7-4-2021.pdf
Bangladesh,BGD,2021-04-03,5452634.0,5452634.0,,,31867.0,3.31,3.31,,193.0,Oxford/AstraZeneca,Directorate General of Health Services,https://dghs.gov.bd/images/docs/vpr/Covid-19-Vaccination-Update-7-4-2021.pdf
Bangladesh,BGD,2021-04-04,5498172.0,5498172.0,,45538.0,31936.0,3.34,3.34,,194.0,Oxford/AstraZeneca,Directorate General of Health Services,https://dghs.gov.bd/images/docs/vpr/Covid-19-Vaccination-Update-7-4-2021.pdf
Bangladesh,BGD,2021-04-05,5539494.0,5539494.0,,41322.0,31402.0,3.36,3.36,,191.0,Oxford/AstraZeneca,Directorate General of Health Services,https://dghs.gov.bd/images/docs/vpr/Covid-19-Vaccination-Update-7-4-2021.pdf
Bangladesh,BGD,2021-04-06,,,,,29863.0,,,,181.0,Oxford/AstraZeneca,Directorate General of Health Services,https://dghs.gov.bd/images/docs/vpr/Covid-19-Vaccination-Update-7-4-2021.pdf
